pair,count
"('increase', 'store')",3
"('store', 'would')",4
"('one', 'store')",4
"('make', 'store')",4
"('increase', 'way')",6
"('way', 'would')",24
"('love', 'way')",3
"('high', 'way')",5
"('president', 'way')",3
"('make', 'way')",16
"('economy', 'way')",6
"('make', 'st')",3
"('increase', 'would')",11
"('high', 'increase')",4
"('economy', 'increase')",3
"('love', 'would')",3
"('high', 'would')",7
"('share', 'would')",3
"('president', 'would')",4
"('make', 'would')",18
"('transfer', 'would')",3
"('economy', 'would')",5
"('love', 'one')",4
"('love', 'make')",4
"('high', 'one')",10
"('one', 'share')",3
"('make', 'one')",29
"('economy', 'one')",9
"('high', 'share')",4
"('high', 'make')",6
"('high', 'transfer')",3
"('make', 'share')",3
"('economy', 'make')",3
"('current', 'since')",3
"('current', 'human')",8
"('current', 'sun')",3
"('bad', 'current')",3
"('cause', 'current')",4
"('current', 'ice')",6
"('current', 'made')",3
"('current', 'planet')",13
"('current', 'field')",4
"('current', 'melting')",3
"('current', 'line')",3
"('cap', 'ice')",5
"('cap', 'planet')",3
"('planet', 'straight')",3
"('human', 'since')",10
"('since', 'thus')",3
"('bad', 'since')",4
"('nature', 'since')",6
"('cause', 'since')",8
"('ice', 'since')",15
"('made', 'since')",5
"('melting', 'since')",6
"('perhaps', 'since')",3
"('cause', 'move')",3
"('human', 'thus')",4
"('human', 'sun')",13
"('bad', 'human')",4
"('human', 'nature')",15
"('cause', 'human')",8
"('human', 'made')",14
"('field', 'human')",5
"('human', 'melting')",4
"('human', 'line')",3
"('human', 'magnetic')",3
"('ice', 'thus')",4
"('planet', 'thus')",4
"('nature', 'sun')",4
"('cause', 'sun')",9
"('made', 'sun')",3
"('planet', 'sun')",14
"('field', 'sun')",5
"('magnetic', 'sun')",5
"('perhaps', 'sun')",4
"('bad', 'nature')",3
"('bad', 'ice')",6
"('bad', 'planet')",8
"('cause', 'nature')",6
"('ice', 'nature')",5
"('made', 'nature')",5
"('field', 'nature')",4
"('melting', 'nature')",4
"('cause', 'ice')",7
"('cause', 'made')",11
"('cause', 'planet')",12
"('cause', 'field')",3
"('cause', 'melting')",3
"('cause', 'narrative')",3
"('ice', 'made')",9
"('ice', 'planet')",15
"('field', 'ice')",3
"('ice', 'melting')",17
"('made', 'planet')",8
"('field', 'made')",3
"('made', 'melting')",6
"('made', 'narrative')",4
"('field', 'planet')",8
"('melting', 'planet')",7
"('line', 'planet')",3
"('magnetic', 'planet')",4
"('perhaps', 'planet')",4
"('narrative', 'planet')",3
"('field', 'magnetic')",5
"('like', 'wow')",3
"('india', 'like')",7
"('china', 'know')",4
"('country', 'know')",11
"('know', 'love')",5
"('european', 'nothing')",3
"('climate', 'european')",8
"('change', 'european')",8
"('alone', 'nothing')",3
"('leave', 'nothing')",3
"('alone', 'climate')",5
"('alone', 'change')",4
"('alone', 'like')",3
"('africa', 'climate')",7
"('climate', 'leave')",10
"('africa', 'change')",9
"('change', 'leave')",10
"('leave', 'like')",5
"('never', 'percent')",3
"('never', 'time')",12
"('never', 'year')",16
"('data', 'never')",5
"('never', 'weve')",3
"('never', 'warming')",12
"('co', 'never')",6
"('emission', 'never')",6
"('last', 'never')",5
"('never', 'problem')",7
"('global', 'never')",11
"('facing', 'warming')",3
"('facing', 'pressing')",4
"('facing', 'problem')",4
"('facing', 'global')",4
"('percent', 'time')",3
"('percent', 'year')",4
"('co', 'percent')",6
"('last', 'percent')",3
"('data', 'time')",10
"('time', 'weve')",7
"('increased', 'time')",4
"('civilization', 'time')",10
"('time', 'warming')",29
"('history', 'time')",9
"('emission', 'time')",12
"('time', 'worldwide')",4
"('problem', 'time')",11
"('global', 'time')",34
"('data', 'year')",12
"('weve', 'year')",15
"('increased', 'year')",9
"('civilization', 'year')",4
"('except', 'year')",3
"('history', 'year')",12
"('emission', 'year')",23
"('worldwide', 'year')",6
"('problem', 'year')",17
"('data', 'weve')",3
"('data', 'increased')",3
"('data', 'warming')",11
"('data', 'history')",3
"('co', 'data')",8
"('data', 'emission')",4
"('data', 'last')",3
"('data', 'problem')",3
"('data', 'global')",11
"('increased', 'weve')",3
"('warming', 'weve')",4
"('co', 'weve')",4
"('last', 'weve')",8
"('global', 'weve')",3
"('increased', 'warming')",9
"('co', 'increased')",7
"('emission', 'increased')",3
"('increased', 'last')",3
"('global', 'increased')",8
"('civilization', 'co')",3
"('civilization', 'problem')",3
"('civilization', 'global')",3
"('except', 'warming')",3
"('except', 'last')",3
"('except', 'global')",3
"('history', 'warming')",3
"('pressing', 'warming')",3
"('co', 'warming')",26
"('emission', 'warming')",9
"('warming', 'worldwide')",3
"('last', 'warming')",16
"('problem', 'warming')",14
"('co', 'history')",5
"('history', 'last')",4
"('history', 'problem')",3
"('pressing', 'problem')",4
"('global', 'pressing')",3
"('co', 'emission')",13
"('co', 'worldwide')",4
"('co', 'problem')",11
"('co', 'global')",27
"('emission', 'worldwide')",5
"('emission', 'last')",4
"('emission', 'problem')",8
"('last', 'worldwide')",3
"('problem', 'worldwide')",5
"('global', 'worldwide')",6
"('global', 'last')",16
"('global', 'problem')",21
"('period', 'rise')",6
"('long', 'period')",5
"('atmosphere', 'period')",7
"('period', 'time')",13
"('gas', 'period')",7
"('climate', 'period')",25
"('period', 'wind')",3
"('period', 'warming')",12
"('period', 'temperature')",15
"('concentration', 'period')",4
"('global', 'period')",9
"('change', 'period')",15
"('greenhouse', 'period')",4
"('increasing', 'rise')",4
"('atmosphere', 'rise')",6
"('rise', 'time')",11
"('due', 'rise')",3
"('gas', 'rise')",6
"('climate', 'rise')",18
"('rise', 'wind')",4
"('rise', 'warming')",5
"('rise', 'temperature')",16
"('global', 'rise')",10
"('change', 'rise')",15
"('greenhouse', 'rise')",3
"('increasing', 'long')",3
"('atmosphere', 'long')",4
"('long', 'time')",13
"('due', 'long')",3
"('gas', 'long')",6
"('long', 'temperature')",6
"('atmosphere', 'mainly')",3
"('due', 'mainly')",3
"('climate', 'mainly')",5
"('change', 'mainly')",5
"('atmosphere', 'increasing')",7
"('increasing', 'time')",4
"('due', 'increasing')",9
"('gas', 'increasing')",7
"('climate', 'increasing')",17
"('increasing', 'wind')",5
"('increasing', 'warming')",7
"('increasing', 'temperature')",9
"('increasing', 'pattern')",3
"('global', 'increasing')",9
"('increasing', 'refers')",3
"('change', 'increasing')",16
"('greenhouse', 'increasing')",6
"('atmosphere', 'due')",10
"('atmosphere', 'warming')",20
"('atmosphere', 'concentration')",5
"('atmosphere', 'pattern')",6
"('atmosphere', 'global')",17
"('atmosphere', 'refers')",3
"('atmosphere', 'greenhouse')",10
"('due', 'time')",11
"('measure', 'time')",4
"('including', 'time')",3
"('concentration', 'time')",4
"('pattern', 'time')",6
"('refers', 'time')",4
"('greenhouse', 'time')",12
"('due', 'gas')",5
"('climate', 'due')",18
"('due', 'warming')",10
"('due', 'temperature')",7
"('due', 'pattern')",4
"('due', 'global')",13
"('due', 'refers')",3
"('change', 'due')",16
"('due', 'greenhouse')",6
"('gas', 'warming')",17
"('gas', 'pattern')",5
"('gas', 'global')",17
"('gas', 'greenhouse')",27
"('climate', 'measure')",8
"('measure', 'wind')",3
"('measure', 'warming')",3
"('measure', 'temperature')",3
"('global', 'measure')",3
"('change', 'measure')",10
"('climate', 'including')",5
"('change', 'including')",5
"('climate', 'concentration')",4
"('climate', 'pattern')",12
"('climate', 'refers')",5
"('climate', 'greenhouse')",14
"('warming', 'wind')",6
"('pattern', 'wind')",3
"('global', 'wind')",9
"('greenhouse', 'wind')",4
"('precipitation', 'warming')",3
"('concentration', 'warming')",6
"('pattern', 'warming')",8
"('refers', 'warming')",3
"('greenhouse', 'warming')",15
"('global', 'precipitation')",4
"('concentration', 'temperature')",5
"('pattern', 'temperature')",7
"('global', 'temperature')",32
"('refers', 'temperature')",4
"('greenhouse', 'temperature')",10
"('concentration', 'global')",4
"('change', 'concentration')",4
"('concentration', 'greenhouse')",4
"('global', 'pattern')",8
"('change', 'pattern')",10
"('greenhouse', 'pattern')",4
"('global', 'refers')",3
"('global', 'greenhouse')",14
"('change', 'refers')",5
"('change', 'greenhouse')",15
"('global', 'without')",9
"('global', 'humanity')",7
"('global', 'killing')",3
"('talk', 'without')",3
"('warming', 'without')",7
"('impact', 'without')",3
"('humanity', 'warming')",6
"('killing', 'warming')",3
"('green', 'isnt')",3
"('energy', 'isnt')",4
"('care', 'rich')",5
"('change', 'rich')",32
"('care', 'doesnt')",6
"('change', 'doesnt')",16
"('doesnt', 'poor')",5
"('change', 'poor')",21
"('foot', 'told')",3
"('foot', 'would')",3
"('foot', 'u')",5
"('melt', 'polar')",4
"('polar', 'would')",4
"('bear', 'polar')",6
"('polar', 'u')",4
"('al', 'gore')",7
"('gore', 'would')",4
"('melt', 'would')",6
"('bear', 'melt')",3
"('melt', 'u')",4
"('pole', 'would')",3
"('pole', 'u')",3
"('al', 'would')",4
"('al', 'u')",3
"('snow', 'would')",7
"('bear', 'would')",3
"('snow', 'u')",5
"('bear', 'u')",3
"('christ', 'climate')",3
"('christ', 'jesus')",5
"('change', 'christ')",3
"('christ', 'coming')",3
"('climate', 'jesus')",5
"('back', 'climate')",26
"('climate', 'mean')",24
"('change', 'jesus')",5
"('coming', 'jesus')",5
"('back', 'change')",23
"('back', 'coming')",6
"('back', 'mean')",6
"('trump', 'year')",3
"('course', 'imagine')",3
"('course', 'year')",8
"('course', 'keep')",4
"('back', 'course')",5
"('course', 'like')",3
"('course', 'example')",3
"('course', 'left')",4
"('course', 'government')",4
"('course', 'destruction')",3
"('imagine', 'year')",4
"('imagine', 'set')",3
"('back', 'imagine')",3
"('imagine', 'made')",4
"('imagine', 'like')",4
"('government', 'imagine')",3
"('set', 'year')",8
"('back', 'year')",21
"('made', 'year')",15
"('greenland', 'year')",4
"('looking', 'year')",3
"('whatever', 'year')",6
"('small', 'year')",6
"('example', 'year')",10
"('preparing', 'year')",3
"('left', 'year')",8
"('government', 'year')",18
"('later', 'year')",5
"('back', 'set')",3
"('made', 'set')",4
"('like', 'set')",4
"('government', 'set')",4
"('destruction', 'set')",3
"('back', 'keep')",7
"('keep', 'made')",4
"('keep', 'whatever')",3
"('keep', 'small')",3
"('keep', 'left')",3
"('government', 'keep')",3
"('cynical', 'small')",3
"('back', 'made')",6
"('back', 'example')",3
"('back', 'government')",3
"('back', 'later')",3
"('like', 'made')",12
"('example', 'made')",4
"('left', 'made')",4
"('government', 'made')",7
"('fighting', 'made')",3
"('like', 'whatever')",3
"('like', 'small')",4
"('left', 'like')",5
"('government', 'like')",15
"('like', 'vision')",3
"('later', 'like')",4
"('like', 'ultra')",3
"('destruction', 'like')",4
"('government', 'small')",3
"('government', 'left')",3
"('destruction', 'government')",3
"('billion', 'natural')",4
"('day', 'natural')",6
"('natural', 'tree')",4
"('atmosphere', 'natural')",8
"('even', 'natural')",9
"('forest', 'natural')",7
"('average', 'natural')",3
"('back', 'natural')",4
"('area', 'natural')",6
"('natural', 'watching')",3
"('natural', 'take')",7
"('natural', 'responsible')",4
"('dioxide', 'natural')",3
"('ever', 'natural')",4
"('carbon', 'natural')",9
"('exist', 'natural')",4
"('mention', 'natural')",3
"('natural', 'plant')",10
"('natural', 'remember')",4
"('country', 'natural')",6
"('natural', 'proven')",3
"('billion', 'day')",8
"('billion', 'tree')",5
"('atmosphere', 'billion')",6
"('billion', 'even')",9
"('billion', 'forest')",4
"('average', 'billion')",3
"('back', 'billion')",3
"('billion', 'take')",7
"('billion', 'desert')",3
"('billion', 'reach')",4
"('billion', 'foot')",3
"('billion', 'ever')",4
"('billion', 'know')",10
"('billion', 'grow')",3
"('billion', 'carbon')",7
"('billion', 'exist')",5
"('billion', 'thinking')",3
"('billion', 'plant')",6
"('billion', 'country')",10
"('billion', 'cycle')",4
"('atmosphere', 'day')",12
"('day', 'even')",13
"('day', 'forest')",5
"('day', 'year')",23
"('average', 'day')",5
"('area', 'day')",3
"('day', 'take')",15
"('day', 'reach')",3
"('day', 'oxygen')",3
"('day', 'ever')",8
"('day', 'know')",15
"('carbon', 'day')",6
"('day', 'exist')",3
"('day', 'mention')",3
"('day', 'plant')",4
"('day', 'remember')",4
"('day', 'individual')",3
"('country', 'day')",6
"('cycle', 'day')",3
"('component', 'country')",3
"('atmosphere', 'tree')",5
"('even', 'tree')",3
"('forest', 'tree')",10
"('tree', 'year')",12
"('back', 'tree')",3
"('area', 'tree')",5
"('take', 'tree')",8
"('desert', 'tree')",4
"('dioxide', 'tree')",3
"('know', 'tree')",7
"('grow', 'tree')",6
"('carbon', 'tree')",7
"('exist', 'tree')",3
"('plant', 'tree')",18
"('country', 'tree')",6
"('proven', 'tree')",3
"('atmosphere', 'even')",12
"('atmosphere', 'forest')",6
"('atmosphere', 'average')",9
"('atmosphere', 'back')",8
"('area', 'atmosphere')",4
"('atmosphere', 'take')",8
"('atmosphere', 'desert')",3
"('atmosphere', 'reach')",6
"('atmosphere', 'foot')",4
"('atmosphere', 'dioxide')",7
"('atmosphere', 'ever')",4
"('atmosphere', 'know')",10
"('atmosphere', 'grow')",3
"('atmosphere', 'carbon')",22
"('atmosphere', 'exist')",4
"('atmosphere', 'mention')",3
"('atmosphere', 'plant')",17
"('atmosphere', 'remember')",3
"('atmosphere', 'country')",6
"('atmosphere', 'cycle')",8
"('even', 'forest')",10
"('even', 'year')",31
"('average', 'even')",9
"('back', 'even')",8
"('area', 'even')",9
"('even', 'take')",12
"('even', 'responsible')",6
"('desert', 'even')",4
"('even', 'reach')",8
"('even', 'foot')",3
"('even', 'ever')",9
"('even', 'know')",17
"('even', 'grow')",6
"('even', 'return')",4
"('carbon', 'even')",17
"('even', 'exist')",5
"('even', 'thinking')",3
"('even', 'mention')",4
"('even', 'plant')",7
"('even', 'remember')",6
"('even', 'individual')",4
"('country', 'even')",20
"('cycle', 'even')",10
"('forest', 'year')",11
"('average', 'forest')",4
"('back', 'forest')",5
"('area', 'forest')",4
"('forest', 'take')",3
"('desert', 'forest')",4
"('dioxide', 'forest')",3
"('forest', 'know')",4
"('forest', 'grow')",4
"('carbon', 'forest')",9
"('forest', 'mention')",3
"('forest', 'plant')",10
"('country', 'forest')",5
"('cycle', 'forest')",3
"('average', 'year')",15
"('area', 'year')",13
"('take', 'year')",29
"('responsible', 'year')",4
"('desert', 'year')",4
"('foot', 'year')",8
"('dioxide', 'year')",4
"('ever', 'year')",11
"('grow', 'year')",7
"('carbon', 'year')",24
"('exist', 'year')",9
"('thinking', 'year')",3
"('mention', 'year')",3
"('remember', 'year')",7
"('individual', 'year')",4
"('country', 'year')",23
"('proven', 'year')",3
"('average', 'back')",6
"('area', 'average')",3
"('average', 'take')",5
"('average', 'reach')",4
"('average', 'foot')",3
"('average', 'dioxide')",3
"('average', 'ever')",3
"('average', 'know')",6
"('average', 'carbon')",8
"('average', 'country')",4
"('average', 'cycle')",3
"('area', 'back')",4
"('back', 'take')",12
"('back', 'foot')",4
"('back', 'ever')",5
"('back', 'know')",15
"('back', 'grow')",3
"('back', 'carbon')",5
"('back', 'plant')",7
"('back', 'remember')",3
"('back', 'country')",6
"('back', 'cycle')",3
"('area', 'take')",6
"('area', 'responsible')",3
"('area', 'reach')",3
"('area', 'know')",6
"('area', 'grow')",5
"('area', 'carbon')",6
"('area', 'plant')",6
"('area', 'individual')",4
"('area', 'country')",6
"('carbon', 'watching')",3
"('reach', 'take')",4
"('foot', 'take')",6
"('dioxide', 'take')",3
"('ever', 'take')",8
"('know', 'take')",13
"('grow', 'take')",5
"('carbon', 'take')",11
"('exist', 'take')",3
"('plant', 'take')",7
"('remember', 'take')",3
"('individual', 'take')",5
"('cycle', 'take')",4
"('know', 'responsible')",3
"('carbon', 'responsible')",4
"('plant', 'responsible')",4
"('individual', 'responsible')",3
"('country', 'responsible')",4
"('carbon', 'desert')",3
"('desert', 'exist')",3
"('desert', 'plant')",6
"('country', 'desert')",5
"('cycle', 'desert')",3
"('foot', 'reach')",3
"('know', 'reach')",4
"('carbon', 'reach')",6
"('country', 'reach')",5
"('dioxide', 'oxygen')",3
"('carbon', 'oxygen')",5
"('oxygen', 'plant')",4
"('country', 'oxygen')",3
"('foot', 'know')",3
"('carbon', 'foot')",7
"('country', 'foot')",3
"('dioxide', 'know')",3
"('carbon', 'dioxide')",18
"('dioxide', 'exist')",3
"('ever', 'know')",10
"('ever', 'grow')",3
"('carbon', 'ever')",5
"('ever', 'remember')",3
"('country', 'ever')",4
"('grow', 'know')",4
"('know', 'return')",3
"('carbon', 'know')",10
"('know', 'thinking')",5
"('know', 'remember')",3
"('grow', 'seed')",3
"('carbon', 'grow')",5
"('grow', 'plant')",11
"('grow', 'individual')",3
"('country', 'grow')",4
"('cycle', 'grow')",3
"('country', 'return')",3
"('carbon', 'exist')",5
"('carbon', 'thinking')",4
"('carbon', 'mention')",6
"('carbon', 'plant')",12
"('carbon', 'individual')",4
"('carbon', 'proven')",3
"('carbon', 'cycle')",7
"('exist', 'plant')",4
"('individual', 'plant')",3
"('country', 'plant')",7
"('cycle', 'plant')",7
"('country', 'cycle')",7
"('think', 'water')",15
"('tank', 'water')",3
"('pipe', 'water')",3
"('level', 'long')",5
"('level', 'rain')",6
"('level', 'rising')",7
"('level', 'tropical')",3
"('level', 'sea')",22
"('go', 'level')",8
"('long', 'rain')",4
"('long', 'tropical')",3
"('long', 'sea')",3
"('go', 'long')",4
"('rain', 'sea')",5
"('go', 'rain')",3
"('rising', 'sea')",8
"('go', 'sea')",7
"('bad', 'carbon')",6
"('carbon', 'weather')",7
"('carbon', 'give')",7
"('carbon', 'earth')",23
"('carbon', 'look')",10
"('carbon', 'dont')",13
"('ago', 'carbon')",6
"('carbon', 'hundred')",6
"('bad', 'look')",4
"('give', 'weather')",4
"('earth', 'weather')",14
"('know', 'weather')",9
"('look', 'weather')",6
"('dont', 'weather')",7
"('ago', 'weather')",7
"('weather', 'year')",12
"('earth', 'give')",12
"('give', 'know')",10
"('give', 'look')",7
"('dont', 'give')",14
"('earth', 'expert')",3
"('earth', 'look')",21
"('dont', 'earth')",33
"('earth', 'hundred')",4
"('expert', 'know')",4
"('know', 'look')",14
"('dont', 'know')",30
"('expert', 'look')",4
"('dont', 'expert')",3
"('expert', 'year')",8
"('dont', 'look')",10
"('ago', 'look')",6
"('hundred', 'look')",4
"('look', 'year')",27
"('ago', 'dont')",5
"('dont', 'hundred')",3
"('dont', 'year')",29
"('ago', 'hundred')",6
"('hundred', 'year')",15
"('evolved', 'time')",3
"('climate', 'evolved')",3
"('evolved', 'ice')",3
"('dont', 'evolved')",3
"('evolved', 'fossil')",3
"('change', 'evolved')",4
"('never', 'since')",4
"('long', 'since')",7
"('since', 'time')",22
"('since', 'video')",4
"('since', 'yet')",7
"('fuel', 'since')",10
"('polar', 'since')",4
"('since', 'used')",5
"('dont', 'since')",8
"('since', 'well')",7
"('fossil', 'since')",6
"('since', 'tell')",4
"('since', 'stop')",11
"('claim', 'since')",3
"('show', 'since')",6
"('change', 'since')",31
"('find', 'never')",3
"('find', 'long')",4
"('find', 'time')",8
"('find', 'video')",4
"('find', 'yet')",3
"('find', 'fuel')",5
"('climate', 'find')",10
"('find', 'ice')",4
"('dont', 'find')",7
"('find', 'well')",3
"('find', 'fossil')",3
"('find', 'stop')",4
"('change', 'find')",7
"('long', 'never')",4
"('never', 'yet')",3
"('child', 'never')",4
"('fuel', 'never')",5
"('climate', 'never')",29
"('ice', 'never')",5
"('never', 'used')",3
"('dont', 'never')",14
"('never', 'well')",6
"('fossil', 'never')",3
"('never', 'tell')",5
"('melting', 'never')",3
"('never', 'stop')",11
"('claim', 'never')",3
"('never', 'show')",3
"('change', 'never')",24
"('long', 'video')",4
"('ice', 'long')",8
"('long', 'used')",5
"('dont', 'long')",5
"('long', 'stop')",7
"('long', 'truth')",3
"('time', 'video')",6
"('child', 'time')",9
"('fuel', 'time')",14
"('polar', 'time')",5
"('dont', 'time')",22
"('time', 'well')",19
"('fossil', 'time')",14
"('tell', 'time')",8
"('melting', 'time')",9
"('time', 'truth')",6
"('claim', 'time')",4
"('show', 'time')",6
"('video', 'yet')",3
"('fuel', 'video')",4
"('climate', 'video')",20
"('ice', 'video')",7
"('used', 'video')",4
"('dont', 'video')",4
"('fossil', 'video')",4
"('tell', 'video')",3
"('melting', 'video')",4
"('stop', 'video')",3
"('claim', 'video')",3
"('show', 'video')",5
"('polar', 'yet')",3
"('ice', 'yet')",6
"('dont', 'yet')",8
"('well', 'yet')",5
"('tell', 'yet')",3
"('stop', 'yet')",4
"('truth', 'yet')",4
"('show', 'yet')",5
"('child', 'fuel')",4
"('child', 'climate')",11
"('child', 'dont')",4
"('child', 'well')",4
"('change', 'child')",11
"('fuel', 'lying')",3
"('fuel', 'ice')",5
"('fuel', 'used')",3
"('dont', 'fuel')",23
"('fuel', 'tell')",3
"('fuel', 'melting')",4
"('fuel', 'truth')",3
"('climate', 'lying')",5
"('fossil', 'lying')",3
"('lying', 'stop')",3
"('change', 'lying')",4
"('climate', 'polar')",4
"('ice', 'polar')",5
"('polar', 'well')",4
"('change', 'polar')",5
"('climate', 'dont')",60
"('climate', 'well')",24
"('climate', 'tell')",10
"('climate', 'melting')",14
"('climate', 'truth')",9
"('claim', 'climate')",7
"('climate', 'show')",15
"('ice', 'used')",8
"('dont', 'ice')",8
"('ice', 'well')",9
"('fossil', 'ice')",7
"('ice', 'tell')",4
"('ice', 'show')",7
"('dont', 'used')",7
"('used', 'well')",4
"('fossil', 'used')",5
"('claim', 'used')",3
"('dont', 'well')",10
"('dont', 'fossil')",14
"('dont', 'tell')",11
"('dont', 'melting')",6
"('dont', 'stop')",23
"('dont', 'truth')",3
"('dont', 'show')",3
"('change', 'dont')",59
"('fossil', 'melting')",3
"('fossil', 'truth')",3
"('show', 'tell')",3
"('change', 'tell')",13
"('melting', 'stop')",5
"('melting', 'show')",3
"('change', 'melting')",18
"('claim', 'stop')",3
"('change', 'truth')",10
"('change', 'claim')",5
"('change', 'show')",12
"('overpopulation', 'problem')",5
"('overpopulation', 'world')",5
"('change', 'problem')",37
"('problem', 'world')",20
"('glacier', 'think')",3
"('kid', 'think')",4
"('ice', 'think')",9
"('think', 'used')",4
"('melting', 'think')",3
"('think', 'way')",12
"('climate', 'glacier')",13
"('glacier', 'pace')",3
"('glacier', 'melting')",10
"('change', 'glacier')",11
"('glacier', 'way')",4
"('change', 'rapid')",3
"('climate', 'myth')",5
"('climate', 'remembered')",3
"('change', 'pace')",5
"('melting', 'way')",7
"('change', 'myth')",5
"('climate', 'next')",14
"('change', 'next')",14
"('next', 'put')",4
"('next', 'year')",17
"('big', 'next')",5
"('climate', 'denier')",5
"('big', 'climate')",21
"('change', 'denier')",5
"('big', 'change')",23
"('put', 'year')",10
"('big', 'put')",4
"('big', 'year')",14
"('better', 'natural')",4
"('better', 'food')",7
"('better', 'greenhouse')",4
"('atmosphere', 'better')",3
"('better', 'human')",6
"('better', 'policy')",3
"('better', 'year')",11
"('better', 'caused')",3
"('better', 'required')",3
"('better', 'gas')",8
"('better', 'water')",9
"('better', 'higher')",4
"('better', 'climate')",16
"('better', 'ocean')",3
"('better', 'resource')",3
"('better', 'planet')",10
"('better', 'co')",9
"('better', 'storage')",4
"('better', 'life')",7
"('better', 'car')",5
"('better', 'last')",4
"('better', 'small')",5
"('better', 'production')",4
"('better', 'look')",4
"('better', 'government')",3
"('better', 'would')",13
"('better', 'high')",6
"('better', 'heat')",9
"('better', 'need')",9
"('better', 'plant')",4
"('better', 'im')",4
"('better', 'pollution')",3
"('greenhouse', 'natural')",5
"('fact', 'natural')",6
"('natural', 'nonsense')",4
"('coming', 'natural')",3
"('hundred', 'natural')",6
"('natural', 'policy')",3
"('caused', 'natural')",10
"('gas', 'natural')",13
"('natural', 'water')",11
"('higher', 'natural')",3
"('natural', 'ocean')",5
"('low', 'natural')",3
"('natural', 'resource')",10
"('natural', 'planet')",13
"('happening', 'natural')",3
"('natural', 'science')",3
"('co', 'natural')",7
"('life', 'natural')",14
"('car', 'natural')",3
"('last', 'natural')",7
"('natural', 'small')",5
"('look', 'natural')",4
"('government', 'natural')",7
"('natural', 'would')",13
"('heat', 'natural')",10
"('natural', 'need')",10
"('im', 'natural')",5
"('natural', 'pollution')",5
"('fact', 'food')",6
"('atmosphere', 'food')",6
"('caused', 'food')",4
"('food', 'gas')",6
"('food', 'water')",13
"('food', 'higher')",3
"('climate', 'food')",17
"('food', 'ocean')",6
"('food', 'planet')",5
"('food', 'happening')",3
"('food', 'science')",3
"('co', 'food')",11
"('car', 'food')",6
"('food', 'last')",3
"('food', 'small')",3
"('food', 'production')",3
"('food', 'look')",5
"('food', 'government')",4
"('food', 'would')",12
"('based', 'food')",6
"('food', 'high')",3
"('food', 'heat')",4
"('food', 'propaganda')",3
"('food', 'need')",11
"('food', 'plant')",12
"('change', 'food')",18
"('food', 'im')",4
"('fact', 'greenhouse')",4
"('greenhouse', 'human')",6
"('coming', 'greenhouse')",5
"('greenhouse', 'hundred')",3
"('greenhouse', 'policy')",4
"('greenhouse', 'year')",11
"('caused', 'greenhouse')",5
"('greenhouse', 'water')",8
"('greenhouse', 'higher')",5
"('greenhouse', 'ocean')",9
"('greenhouse', 'low')",4
"('greenhouse', 'resource')",6
"('greenhouse', 'planet')",10
"('greenhouse', 'science')",7
"('co', 'greenhouse')",12
"('greenhouse', 'vapor')",4
"('greenhouse', 'storage')",4
"('greenhouse', 'life')",6
"('car', 'greenhouse')",5
"('greenhouse', 'last')",3
"('greenhouse', 'production')",5
"('greenhouse', 'look')",6
"('government', 'greenhouse')",5
"('greenhouse', 'would')",6
"('based', 'greenhouse')",4
"('greenhouse', 'high')",6
"('greenhouse', 'heat')",10
"('greenhouse', 'need')",8
"('greenhouse', 'plant')",7
"('greenhouse', 'pollution')",4
"('atmosphere', 'fact')",8
"('fact', 'human')",11
"('fact', 'hundred')",6
"('fact', 'year')",15
"('caused', 'fact')",3
"('fact', 'gas')",7
"('fact', 'water')",8
"('fact', 'ocean')",8
"('fact', 'low')",7
"('fact', 'planet')",8
"('fact', 'happening')",4
"('fact', 'science')",8
"('co', 'fact')",9
"('fact', 'life')",7
"('car', 'fact')",5
"('fact', 'last')",3
"('fact', 'production')",3
"('fact', 'look')",7
"('fact', 'government')",3
"('fact', 'would')",10
"('based', 'fact')",4
"('fact', 'high')",4
"('fact', 'heat')",4
"('fact', 'propaganda')",5
"('fact', 'need')",9
"('fact', 'plant')",6
"('basic', 'fact')",3
"('fact', 'im')",3
"('fact', 'pollution')",4
"('atmosphere', 'coming')",4
"('atmosphere', 'hundred')",5
"('atmosphere', 'policy')",4
"('atmosphere', 'caused')",6
"('atmosphere', 'water')",18
"('atmosphere', 'higher')",5
"('atmosphere', 'ocean')",14
"('atmosphere', 'low')",7
"('atmosphere', 'focus')",3
"('atmosphere', 'planet')",17
"('atmosphere', 'science')",9
"('atmosphere', 'vapor')",5
"('atmosphere', 'storage')",3
"('atmosphere', 'life')",12
"('atmosphere', 'car')",3
"('atmosphere', 'small')",5
"('atmosphere', 'production')",5
"('atmosphere', 'look')",8
"('atmosphere', 'government')",6
"('atmosphere', 'would')",17
"('atmosphere', 'high')",8
"('atmosphere', 'need')",11
"('atmosphere', 'ground')",5
"('atmosphere', 'pollution')",6
"('human', 'nonsense')",4
"('nonsense', 'year')",6
"('climate', 'nonsense')",15
"('nonsense', 'planet')",4
"('happening', 'nonsense')",3
"('co', 'nonsense')",5
"('look', 'nonsense')",3
"('nonsense', 'would')",4
"('heat', 'nonsense')",3
"('nonsense', 'propaganda')",3
"('change', 'nonsense')",13
"('coming', 'human')",3
"('human', 'hundred')",7
"('caused', 'human')",10
"('human', 'water')",10
"('higher', 'human')",4
"('human', 'ocean')",9
"('human', 'low')",5
"('human', 'resource')",5
"('happening', 'human')",4
"('human', 'science')",7
