pair,count
"('ok', 'think')",8
"('actually', 'ok')",4
"('look', 'ok')",6
"('ok', 'would')",12
"('people', 'planetary')",8
"('behind', 'planetary')",4
"('comet', 'planetary')",9
"('planetary', 'whose')",3
"('planetary', 'wouldnt')",8
"('planetary', 'wrong')",4
"('god', 'planetary')",3
"('give', 'planetary')",4
"('every', 'planetary')",3
"('planetary', 'thus')",5
"('planetary', 'take')",3
"('like', 'planetary')",18
"('explanation', 'planetary')",7
"('planetary', 'sky')",5
"('planetary', 'start')",4
"('planetary', 'sun')",11
"('planetary', 'say')",7
"('planetary', 'seen')",6
"('cant', 'planetary')",6
"('planetary', 'way')",8
"('im', 'planetary')",8
"('everything', 'planetary')",7
"('planetary', 'used')",3
"('planetary', 'reach')",4
"('planetary', 'think')",10
"('actually', 'planetary')",4
"('look', 'planetary')",5
"('come', 'people')",16
"('behind', 'come')",4
"('come', 'universe')",11
"('come', 'comet')",4
"('come', 'dip')",11
"('come', 'wrong')",4
"('come', 'god')",13
"('come', 'give')",5
"('come', 'every')",11
"('come', 'even')",23
"('come', 'thus')",4
"('come', 'existence')",6
"('come', 'read')",6
"('come', 'talk')",12
"('alien', 'come')",43
"('come', 'like')",29
"('come', 'reason')",3
"('come', 'explanation')",9
"('come', 'deep')",4
"('come', 'easily')",3
"('come', 'start')",4
"('come', 'discover')",3
"('come', 'rather')",5
"('come', 'science')",16
"('come', 'computer')",4
"('come', 'say')",18
"('come', 'see')",25
"('cant', 'come')",9
"('come', 'way')",25
"('come', 'discovery')",4
"('come', 'im')",13
"('come', 'everything')",6
"('come', 'quickly')",3
"('assume', 'come')",4
"('appear', 'come')",4
"('come', 'reach')",3
"('actually', 'come')",9
"('come', 'law')",3
"('come', 'fun')",5
"('people', 'scientifically')",3
"('scientifically', 'take')",3
"('alien', 'scientifically')",4
"('like', 'scientifically')",6
"('light', 'scientifically')",3
"('science', 'scientifically')",4
"('scientifically', 'scientist')",4
"('cant', 'scientifically')",3
"('scientifically', 'way')",4
"('scientifically', 'star')",5
"('im', 'scientifically')",3
"('everything', 'scientifically')",4
"('scientifically', 'used')",3
"('planet', 'scientifically')",4
"('actually', 'scientifically')",3
"('scientifically', 'would')",4
"('people', 'universe')",32
"('comet', 'people')",5
"('people', 'whose')",3
"('people', 'wouldnt')",7
"('dip', 'people')",5
"('far', 'people')",22
"('every', 'people')",14
"('even', 'people')",46
"('people', 'thus')",3
"('existence', 'people')",11
"('people', 'read')",9
"('people', 'take')",21
"('people', 'reason')",12
"('explanation', 'people')",12
"('people', 'truth')",16
"('object', 'people')",13
"('people', 'since')",11
"('people', 'sky')",8
"('easily', 'people')",4
"('people', 'start')",8
"('people', 'sun')",16
"('discover', 'people')",3
"('people', 'rather')",5
"('people', 'science')",44
"('people', 'scientist')",36
"('computer', 'people')",13
"('people', 'say')",36
"('people', 'see')",29
"('people', 'seen')",14
"('cant', 'people')",21
"('discovery', 'people')",5
"('people', 'speaking')",4
"('people', 'physic')",11
"('im', 'people')",23
"('fall', 'people')",3
"('clearly', 'people')",3
"('everything', 'people')",25
"('assume', 'people')",4
"('people', 'reach')",4
"('hand', 'people')",8
"('look', 'people')",29
"('law', 'people')",13
"('fun', 'people')",6
"('behind', 'comet')",3
"('behind', 'wouldnt')",3
"('behind', 'dip')",11
"('behind', 'even')",10
"('behind', 'take')",4
"('alien', 'behind')",8
"('behind', 'like')",7
"('behind', 'explanation')",4
"('behind', 'object')",5
"('behind', 'sun')",9
"('behind', 'science')",7
"('behind', 'say')",4
"('behind', 'seen')",5
"('behind', 'cant')",3
"('behind', 'way')",6
"('appear', 'behind')",3
"('behind', 'moon')",8
"('actually', 'behind')",3
"('behind', 'look')",4
"('comet', 'universe')",5
"('universe', 'wouldnt')",10
"('dip', 'universe')",4
"('universe', 'wrong')",12
"('god', 'universe')",24
"('give', 'universe')",7
"('thus', 'universe')",8
"('existence', 'universe')",9
"('read', 'universe')",7
"('talk', 'universe')",10
"('take', 'universe')",15
"('reason', 'universe')",5
"('explanation', 'universe')",18
"('truth', 'universe')",11
"('object', 'universe')",17
"('sky', 'universe')",8
"('easily', 'universe')",3
"('start', 'universe')",8
"('sun', 'universe')",19
"('discover', 'universe')",4
"('rather', 'universe')",7
"('say', 'universe')",23
"('seen', 'universe')",16
"('speaking', 'universe')",5
"('physic', 'universe')",10
"('fall', 'universe')",3
"('clearly', 'universe')",3
"('everything', 'universe')",23
"('assume', 'universe')",4
"('exciting', 'universe')",3
"('universe', 'used')",3
"('appear', 'universe')",7
"('hand', 'universe')",5
"('actually', 'universe')",10
"('fun', 'universe')",5
"('comet', 'wouldnt')",7
"('comet', 'dip')",13
"('comet', 'give')",7
"('comet', 'every')",4
"('comet', 'even')",15
"('comet', 'thus')",3
"('comet', 'take')",6
"('comet', 'reason')",3
"('comet', 'truth')",3
"('comet', 'object')",14
"('comet', 'since')",3
"('comet', 'sky')",3
"('comet', 'easily')",3
"('comet', 'rather')",5
"('comet', 'science')",3
"('comet', 'scientist')",8
"('comet', 'say')",13
"('comet', 'see')",17
"('comet', 'seen')",6
"('cant', 'comet')",8
"('comet', 'way')",10
"('comet', 'discovery')",3
"('comet', 'physic')",3
"('comet', 'im')",13
"('comet', 'fall')",3
"('comet', 'everything')",3
"('assume', 'comet')",4
"('appear', 'comet')",3
"('comet', 'reach')",4
"('comet', 'think')",16
"('actually', 'comet')",6
"('comet', 'look')",10
"('comet', 'law')",4
"('comet', 'fun')",3
"('dip', 'whose')",3
"('even', 'whose')",3
"('like', 'whose')",4
"('object', 'whose')",3
"('light', 'whose')",7
"('sun', 'whose')",3
"('rather', 'whose')",4
"('say', 'whose')",3
"('see', 'whose')",4
"('seen', 'whose')",4
"('star', 'whose')",6
"('im', 'whose')",3
"('moon', 'whose')",3
"('actually', 'whose')",3
"('dip', 'wouldnt')",22
"('wouldnt', 'wrong')",6
"('god', 'wouldnt')",3
"('give', 'wouldnt')",8
"('every', 'wouldnt')",6
"('existence', 'wouldnt')",3
"('read', 'wouldnt')",3
"('talk', 'wouldnt')",4
"('like', 'wouldnt')",30
"('reason', 'wouldnt')",4
"('object', 'wouldnt')",14
"('since', 'wouldnt')",6
"('hadnt', 'wouldnt')",3
"('sun', 'wouldnt')",17
"('rather', 'wouldnt')",5
"('science', 'wouldnt')",5
"('scientist', 'wouldnt')",8
"('computer', 'wouldnt')",6
"('say', 'wouldnt')",13
"('see', 'wouldnt')",13
"('seen', 'wouldnt')",6
"('cant', 'wouldnt')",6
"('physic', 'wouldnt')",5
"('im', 'wouldnt')",13
"('everything', 'wouldnt')",4
"('assume', 'wouldnt')",7
"('appear', 'wouldnt')",4
"('moon', 'wouldnt')",12
"('reach', 'wouldnt')",3
"('think', 'wouldnt')",21
"('actually', 'wouldnt')",6
"('look', 'wouldnt')",9
"('dip', 'wrong')",3
"('dip', 'far')",15
"('dip', 'give')",8
"('dip', 'every')",9
"('dip', 'even')",30
"('dip', 'thus')",5
"('dip', 'read')",3
"('dip', 'talk')",3
"('dip', 'take')",15
"('dip', 'like')",42
"('dip', 'reason')",8
"('dip', 'truth')",4
"('dip', 'since')",8
"('dip', 'easily')",6
"('dip', 'start')",5
"('dip', 'discover')",3
"('dip', 'rather')",6
"('dip', 'science')",8
"('computer', 'dip')",10
"('dip', 'say')",14
"('dip', 'see')",33
"('dip', 'seen')",10
"('cant', 'dip')",10
"('dip', 'way')",14
"('dip', 'discovery')",4
"('dip', 'im')",17
"('dip', 'fall')",5
"('clearly', 'dip')",4
"('dip', 'everything')",5
"('assume', 'dip')",9
"('dip', 'used')",5
"('dip', 'moon')",36
"('dip', 'think')",18
"('dip', 'hand')",3
"('actually', 'dip')",10
"('dip', 'look')",14
"('far', 'wrong')",6
"('god', 'wrong')",4
"('give', 'wrong')",5
"('every', 'wrong')",6
"('read', 'wrong')",4
"('take', 'wrong')",12
"('alien', 'wrong')",14
"('like', 'wrong')",14
"('reason', 'wrong')",4
"('explanation', 'wrong')",6
"('object', 'wrong')",11
"('since', 'wrong')",5
"('light', 'wrong')",16
"('start', 'wrong')",4
"('sun', 'wrong')",10
"('discover', 'wrong')",3
"('scientist', 'wrong')",15
"('say', 'wrong')",10
"('see', 'wrong')",7
"('seen', 'wrong')",4
"('cant', 'wrong')",6
"('star', 'wrong')",28
"('physic', 'wrong')",7
"('im', 'wrong')",13
"('everything', 'wrong')",4
"('assume', 'wrong')",4
"('appear', 'wrong')",3
"('moon', 'wrong')",7
"('think', 'wrong')",11
"('actually', 'wrong')",4
"('look', 'wrong')",9
"('law', 'wrong')",4
"('would', 'wrong')",20
"('far', 'god')",4
"('far', 'give')",7
"('every', 'far')",10
"('far', 'thus')",6
"('existence', 'far')",8
"('far', 'read')",5
"('far', 'talk')",6
"('far', 'take')",16
"('far', 'reason')",6
"('explanation', 'far')",11
"('far', 'truth')",5
"('deep', 'far')",3
"('far', 'rather')",3
"('computer', 'far')",6
"('far', 'say')",19
"('far', 'seen')",11
"('discovery', 'far')",4
"('far', 'physic')",5
"('far', 'im')",19
"('fall', 'far')",4
"('clearly', 'far')",3
"('everything', 'far')",8
"('far', 'quickly')",4
"('assume', 'far')",6
"('appear', 'far')",10
"('far', 'reach')",10
"('far', 'hand')",4
"('actually', 'far')",15
"('far', 'look')",19
"('far', 'law')",3
"('far', 'fun')",3
"('every', 'god')",7
"('even', 'god')",16
"('existence', 'god')",5
"('god', 'talk')",8
"('god', 'take')",10
"('god', 'reason')",3
"('explanation', 'god')",6
"('god', 'truth')",7
"('god', 'since')",4
"('god', 'sky')",5
"('god', 'light')",14
"('god', 'sun')",5
"('god', 'rather')",3
"('god', 'science')",14
"('god', 'scientist')",14
"('computer', 'god')",7
"('god', 'say')",13
"('god', 'see')",9
"('god', 'yep')",3
"('god', 'seen')",7
"('cant', 'god')",9
"('god', 'way')",14
"('god', 'speaking')",3
"('god', 'physic')",5
"('god', 'im')",7
"('fall', 'god')",4
"('everything', 'god')",11
"('god', 'used')",6
"('appear', 'god')",4
"('god', 'moon')",5
"('god', 'planet')",14
"('god', 'hand')",4
"('actually', 'god')",4
"('god', 'look')",7
"('god', 'law')",9
"('god', 'would')",15
"('fun', 'god')",4
"('every', 'give')",6
"('even', 'give')",11
"('give', 'thus')",3
"('give', 'talk')",7
"('give', 'take')",9
"('alien', 'give')",25
"('give', 'like')",27
"('give', 'reason')",5
"('explanation', 'give')",11
"('give', 'truth')",4
"('give', 'object')",13
"('give', 'since')",7
"('give', 'sky')",4
"('give', 'light')",26
"('easily', 'give')",3
"('give', 'start')",6
"('give', 'sun')",9
"('discover', 'give')",3
"('give', 'rather')",3
"('give', 'science')",8
"('give', 'scientist')",15
"('computer', 'give')",3
"('give', 'say')",9
"('give', 'see')",16
"('give', 'seen')",8
"('cant', 'give')",7
"('give', 'way')",14
"('give', 'star')",45
"('discovery', 'give')",3
"('give', 'physic')",3
"('give', 'im')",9
"('fall', 'give')",3
"('clearly', 'give')",3
"('everything', 'give')",5
"('assume', 'give')",3
"('give', 'used')",6
"('appear', 'give')",5
"('give', 'moon')",6
"('give', 'planet')",33
"('give', 'reach')",4
"('give', 'think')",14
"('give', 'look')",6
"('give', 'law')",6
"('give', 'would')",31
"('every', 'thus')",6
"('every', 'existence')",6
"('every', 'read')",4
"('every', 'take')",10
"('every', 'like')",26
"('every', 'reason')",9
"('every', 'explanation')",5
"('every', 'truth')",8
"('every', 'object')",11
"('every', 'since')",5
"('every', 'sky')",4
"('every', 'rather')",3
"('every', 'science')",9
"('every', 'scientist')",16
"('computer', 'every')",3
"('every', 'say')",17
"('every', 'see')",18
"('every', 'seen')",8
"('every', 'way')",11
"('every', 'speaking')",3
"('every', 'physic')",3
"('every', 'everything')",7
"('assume', 'every')",4
"('every', 'used')",4
"('appear', 'every')",6
"('every', 'moon')",9
"('every', 'reach')",3
"('every', 'hand')",3
"('actually', 'every')",12
"('every', 'look')",9
"('every', 'law')",4
"('even', 'thus')",11
"('even', 'read')",4
"('brought', 'even')",3
"('even', 'explanation')",29
"('even', 'truth')",11
"('deep', 'even')",6
"('even', 'since')",19
"('even', 'sky')",8
"('even', 'sun')",37
"('discover', 'even')",4
"('even', 'rather')",12
"('even', 'scientist')",35
"('even', 'yep')",3
"('discovery', 'even')",7
"('even', 'speaking')",4
"('even', 'quickly')",5
"('even', 'used')",12
"('appear', 'even')",13
"('even', 'moon')",26
"('even', 'reach')",8
"('actually', 'even')",22
"('even', 'look')",28
"('even', 'led')",3
"('even', 'fun')",6
"('take', 'thus')",6
"('alien', 'thus')",5
"('thus', 'truth')",3
"('object', 'thus')",9
"('light', 'thus')",14
"('start', 'thus')",3
"('sun', 'thus')",6
"('rather', 'thus')",4
"('say', 'thus')",6
"('see', 'thus')",5
"('seen', 'thus')",4
"('cant', 'thus')",3
"('thus', 'way')",4
"('star', 'thus')",21
"('discovery', 'thus')",3
"('im', 'thus')",4
"('everything', 'thus')",5
"('appear', 'thus')",4
"('moon', 'thus')",5
"('planet', 'thus')",12
"('think', 'thus')",4
"('actually', 'thus')",4
"('look', 'thus')",4
"('thus', 'would')",11
"('existence', 'take')",3
"('existence', 'reason')",3
"('existence', 'explanation')",3
"('existence', 'truth')",6
"('existence', 'sky')",3
"('existence', 'light')",7
"('easily', 'existence')",3
"('existence', 'sun')",3
"('existence', 'rather')",3
"('existence', 'science')",6
"('existence', 'scientist')",7
"('computer', 'existence')",5
"('existence', 'see')",6
"('existence', 'seen')",5
"('cant', 'existence')",5
"('existence', 'way')",9
"('existence', 'im')",5
"('everything', 'existence')",5
"('existence', 'moon')",3
"('existence', 'hand')",3
"('actually', 'existence')",4
"('existence', 'look')",3
"('existence', 'would')",10
"('existence', 'fun')",4
"('read', 'take')",3
"('like', 'read')",5
"('explanation', 'read')",3
"('light', 'read')",8
"('read', 'science')",4
"('read', 'scientist')",11
"('computer', 'read')",3
"('read', 'say')",6
"('read', 'see')",6
"('cant', 'read')",3
"('read', 'way')",7
"('im', 'read')",4
"('everything', 'read')",5
"('moon', 'read')",3
"('planet', 'read')",15
"('reach', 'read')",3
"('read', 'think')",8
"('actually', 'read')",3
"('look', 'read')",7
"('read', 'would')",10
"('brought', 'talk')",3
"('take', 'talk')",12
"('reason', 'talk')",3
"('object', 'talk')",7
"('easily', 'talk')",3
"('sun', 'talk')",8
"('discover', 'talk')",3
"('scientist', 'talk')",18
"('speaking', 'talk')",3
"('physic', 'talk')",5
"('clearly', 'talk')",4
"('moon', 'talk')",7
"('planet', 'talk')",17
"('talk', 'think')",10
"('actually', 'talk')",3
"('alien', 'brought')",5
"('brought', 'like')",3
"('brought', 'light')",4
"('brought', 'say')",3
"('brought', 'star')",5
"('brought', 'planet')",5
"('brought', 'look')",3
"('like', 'take')",33
"('reason', 'take')",7
"('explanation', 'take')",12
"('since', 'take')",6
"('light', 'take')",38
"('start', 'take')",5
"('discover', 'take')",4
"('rather', 'take')",8
"('scientist', 'take')",20
"('say', 'take')",17
"('see', 'take')",22
"('lay', 'take')",3
"('take', 'way')",18
"('speaking', 'take')",4
"('im', 'take')",14
"('everything', 'take')",9
"('assume', 'take')",5
"('appear', 'take')",3
"('reach', 'take')",5
"('actually', 'take')",13
"('alien', 'truth')",13
"('alien', 'deep')",6
"('alien', 'discover')",8
"('alien', 'rather')",18
"('alien', 'computer')",10
"('alien', 'yep')",3
"('alien', 'speaking')",6
"('alien', 'exciting')",3
"('alien', 'used')",16
"('alien', 'reach')",8
"('alien', 'hand')",6
"('alien', 'fun')",14
"('like', 'reason')",17
"('like', 'truth')",14
"('like', 'object')",59
"('like', 'sky')",11
"('easily', 'like')",7
"('discover', 'like')",7
"('like', 'rather')",10
"('discovery', 'like')",8
"('like', 'speaking')",7
"('like', 'physic')",18
"('fall', 'like')",7
"('clearly', 'like')",9
"('everything', 'like')",27
"('like', 'quickly')",3
"('assume', 'like')",13
"('exciting', 'like')",4
"('like', 'reach')",10
"('hand', 'like')",6
"('law', 'like')",16
"('fun', 'like')",7
"('explanation', 'reason')",7
"('reason', 'truth')",4
"('object', 'reason')",8
"('reason', 'since')",5
"('light', 'reason')",13
"('reason', 'sun')",6
"('discover', 'reason')",3
"('rather', 'reason')",5
"('reason', 'science')",8
"('reason', 'scientist')",11
"('computer', 'reason')",3
"('reason', 'say')",9
"('reason', 'seen')",5
"('cant', 'reason')",6
"('reason', 'way')",8
"('reason', 'star')",30
"('im', 'reason')",9
"('clearly', 'reason')",3
"('everything', 'reason')",5
"('assume', 'reason')",4
"('appear', 'reason')",5
"('moon', 'reason')",6
"('reason', 'think')",14
"('hand', 'reason')",5
"('actually', 'reason')",4
"('look', 'reason')",4
"('law', 'reason')",3
"('reason', 'would')",23
"('explanation', 'truth')",5
"('deep', 'explanation')",3
"('explanation', 'object')",23
"('explanation', 'since')",9
"('explanation', 'sky')",3
"('easily', 'explanation')",5
"('explanation', 'start')",4
"('explanation', 'sun')",13
"('explanation', 'rather')",6
"('explanation', 'say')",18
"('explanation', 'see')",21
"('explanation', 'seen')",9
"('cant', 'explanation')",15
"('explanation', 'way')",22
"('discovery', 'explanation')",3
"('explanation', 'physic')",5
"('explanation', 'im')",18
"('everything', 'explanation')",7
"('assume', 'explanation')",5
"('exciting', 'explanation')",3
"('explanation', 'used')",3
"('appear', 'explanation')",4
"('explanation', 'think')",26
"('explanation', 'hand')",3
"('actually', 'explanation')",6
"('explanation', 'look')",16
"('explanation', 'law')",4
"('explanation', 'fun')",6
"('since', 'truth')",5
"('light', 'truth')",13
"('easily', 'truth')",4
"('discover', 'truth')",3
"('science', 'truth')",7
"('scientist', 'truth')",8
"('computer', 'truth')",4
"('say', 'truth')",13
"('see', 'truth')",11
"('truth', 'yep')",3
"('cant', 'truth')",8
"('truth', 'way')",11
"('im', 'truth')",8
"('everything', 'truth')",6
"('appear', 'truth')",3
"('reach', 'truth')",3
"('actually', 'truth')",3
"('law', 'truth')",4
"('fun', 'truth')",6
"('deep', 'object')",3
"('deep', 'since')",3
"('deep', 'sky')",3
"('deep', 'light')",6
"('deep', 'sun')",3
"('deep', 'see')",3
"('deep', 'way')",4
"('deep', 'star')",7
"('deep', 'planet')",6
"('deep', 'reach')",3
"('deep', 'think')",3
"('deep', 'look')",4
"('deep', 'would')",4
"('object', 'since')",19
"('easily', 'object')",7
"('object', 'start')",8
"('object', 'rather')",11
"('computer', 'object')",3
"('cant', 'object')",16
"('object', 'way')",36
"('object', 'physic')",6
"('im', 'object')",22
"('everything', 'object')",8
"('assume', 'object')",12
"('object', 'used')",6
"('actually', 'object')",13
"('law', 'object')",6
"('since', 'sky')",4
"('light', 'since')",42
"('easily', 'since')",5
"('since', 'start')",3
"('since', 'sun')",14
"('scientist', 'since')",12
"('computer', 'since')",4
"('say', 'since')",12
"('see', 'since')",19
"('seen', 'since')",3
"('physic', 'since')",7
"('im', 'since')",14
"('clearly', 'since')",3
"('everything', 'since')",9
"('quickly', 'since')",4
"('assume', 'since')",4
"('since', 'used')",7
"('appear', 'since')",3
"('since', 'think')",11
"('hand', 'since')",3
"('actually', 'since')",12
"('look', 'since')",8
"('led', 'since')",3
"('light', 'sky')",14
"('sky', 'start')",3
"('science', 'sky')",8
"('computer', 'sky')",3
"('say', 'sky')",8
"('see', 'sky')",15
"('cant', 'sky')",4
"('sky', 'way')",6
"('im', 'sky')",5
"('everything', 'sky')",4
"('easily', 'light')",10
"('discover', 'light')",3
"('light', 'rather')",8
"('light', 'say')",46
"('light', 'yep')",3
"('light', 'seen')",26
"('cant', 'light')",40
"('light', 'physic')",13
"('fall', 'light')",6
"('clearly', 'light')",8
"('light', 'quickly')",6
"('assume', 'light')",19
"('exciting', 'light')",4
"('appear', 'light')",18
"('light', 'reach')",17
"('hand', 'light')",11
"('light', 'look')",43
"('law', 'light')",12
"('fun', 'light')",6
"('easily', 'science')",5
"('easily', 'scientist')",6
"('easily', 'say')",5
"('easily', 'seen')",4
"('discovery', 'easily')",5
"('easily', 'im')",3
"('easily', 'planet')",13
"('easily', 'reach')",3
"('easily', 'think')",4
"('actually', 'easily')",3
"('easily', 'look')",4
"('easily', 'would')",13
"('rather', 'start')",3
"('science', 'start')",7
"('scientist', 'start')",7
"('computer', 'start')",6
"('see', 'start')",9
"('seen', 'start')",4
"('discovery', 'start')",4
"('everything', 'start')",5
"('assume', 'start')",3
"('moon', 'start')",9
"('reach', 'start')",6
"('look', 'start')",8
"('rather', 'sun')",6
"('science', 'sun')",17
"('computer', 'sun')",5
"('see', 'sun')",40
"('cant', 'sun')",14
"('discovery', 'sun')",4
"('speaking', 'sun')",3
"('physic', 'sun')",4
"('im', 'sun')",22
"('everything', 'sun')",8
"('quickly', 'sun')",4
"('assume', 'sun')",10
"('exciting', 'sun')",3
"('sun', 'used')",7
"('appear', 'sun')",7
"('reach', 'sun')",6
"('actually', 'sun')",5
"('law', 'sun')",3
"('discover', 'science')",4
"('discover', 'scientist')",5
"('computer', 'discover')",3
"('discover', 'say')",3
"('discover', 'see')",7
"('discover', 'seen')",4
"('discover', 'way')",3
"('discover', 'star')",7
"('discover', 'discovery')",3
"('discover', 'im')",3
"('discover', 'everything')",3
"('discover', 'planet')",4
"('discover', 'think')",3
"('discover', 'look')",3
"('discover', 'would')",7
"('rather', 'science')",7
"('rather', 'scientist')",9
"('rather', 'say')",5
"('rather', 'see')",4
"('rather', 'seen')",5
"('rather', 'way')",7
"('rather', 'star')",24
"('discovery', 'rather')",3
"('im', 'rather')",7
"('everything', 'rather')",3
"('appear', 'rather')",3
"('moon', 'rather')",5
"('planet', 'rather')",18
"('rather', 'think')",7
"('actually', 'rather')",4
"('look', 'rather')",6
"('law', 'rather')",3
"('science', 'seen')",7
"('cant', 'science')",17
"('science', 'speaking')",4
"('im', 'science')",18
"('fall', 'science')",5
"('everything', 'science')",17
"('assume', 'science')",7
"('science', 'used')",9
"('appear', 'science')",4
"('reach', 'science')",3
"('hand', 'science')",4
"('actually', 'science')",12
"('look', 'science')",17
"('fun', 'science')",8
"('computer', 'scientist')",7
"('scientist', 'seen')",8
"('cant', 'scientist')",24
"('discovery', 'scientist')",5
"('scientist', 'speaking')",6
"('physic', 'scientist')",8
"('quickly', 'scientist')",3
"('assume', 'scientist')",4
"('appear', 'scientist')",4
"('moon', 'scientist')",8
"('reach', 'scientist')",4
"('hand', 'scientist')",5
"('led', 'scientist')",3
"('law', 'scientist')",6
"('computer', 'say')",3
"('computer', 'way')",8
"('computer', 'star')",19
"('computer', 'im')",4
"('clearly', 'computer')",4
"('computer', 'everything')",4
"('assume', 'computer')",3
"('computer', 'used')",3
"('computer', 'moon')",5
"('computer', 'planet')",15
"('computer', 'think')",16
"('computer', 'hand')",3
"('actually', 'computer')",6
"('computer', 'look')",11
"('computer', 'would')",19
"('headed', 'star')",3
"('say', 'yep')",3
"('say', 'seen')",14
"('discovery', 'say')",5
"('say', 'speaking')",6
"('physic', 'say')",6
"('im', 'say')",23
"('fall', 'say')",3
"('clearly', 'say')",4
"('quickly', 'say')",3
"('say', 'used')",6
"('appear', 'say')",7
"('moon', 'say')",15
"('reach', 'say')",5
"('say', 'think')",38
"('actually', 'say')",13
"('look', 'say')",24
"('fun', 'say')",4
"('lay', 'see')",3
"('see', 'seen')",23
"('see', 'way')",41
"('discovery', 'see')",4
"('see', 'speaking')",4
"('physic', 'see')",8
"('clearly', 'see')",5
"('quickly', 'see')",3
"('assume', 'see')",10
"('exciting', 'see')",3
"('see', 'used')",7
"('appear', 'see')",7
"('moon', 'see')",15
"('reach', 'see')",9
"('actually', 'see')",19
"('look', 'see')",33
"('fun', 'see')",7
"('cant', 'yep')",3
"('moon', 'yep')",3
"('planet', 'yep')",4
"('think', 'yep')",3
"('would', 'yep')",3
"('lay', 'planet')",3
"('lay', 'think')",3
"('lay', 'would')",3
"('seen', 'way')",14
"('discovery', 'seen')",4
"('physic', 'seen')",3
"('im', 'seen')",11
"('assume', 'seen')",4
"('exciting', 'seen')",3
"('appear', 'seen')",8
"('actually', 'seen')",8
"('law', 'seen')",5
"('cant', 'discovery')",3
"('cant', 'clearly')",3
"('cant', 'everything')",12
"('cant', 'quickly')",3
"('assume', 'cant')",7
"('cant', 'used')",4
"('appear', 'cant')",5
"('cant', 'moon')",13
"('cant', 'reach')",4
"('cant', 'think')",28
"('cant', 'hand')",3
"('actually', 'cant')",3
"('cant', 'look')",19
"('discovery', 'way')",3
"('speaking', 'way')",3
"('physic', 'way')",11
"('im', 'way')",30
"('clearly', 'way')",6
"('everything', 'way')",12
"('assume', 'way')",6
"('appear', 'way')",8
"('moon', 'way')",10
"('reach', 'way')",6
"('think', 'way')",43
"('hand', 'way')",6
"('actually', 'way')",17
"('look', 'way')",27
"('law', 'way')",12
"('fun', 'way')",5
"('speaking', 'star')",5
"('physic', 'star')",23
"('everything', 'star')",39
"('assume', 'star')",29
"('exciting', 'star')",5
"('reach', 'star')",18
"('led', 'star')",3
"('fun', 'star')",6
"('discovery', 'im')",5
"('discovery', 'quickly')",3
"('appear', 'discovery')",3
"('discovery', 'reach')",4
"('discovery', 'think')",6
"('discovery', 'led')",3
"('everything', 'speaking')",3
"('speaking', 'think')",4
"('law', 'speaking')",3
"('speaking', 'would')",5
"('im', 'physic')",8
"('clearly', 'physic')",3
"('everything', 'physic')",7
"('assume', 'physic')",4
"('moon', 'physic')",5
"('physic', 'planet')",13
"('physic', 'think')",13
"('actually', 'physic')",5
"('look', 'physic')",4
"('physic', 'would')",17
"('clearly', 'im')",5
"('assume', 'im')",4
"('im', 'used')",5
"('appear', 'im')",9
"('im', 'moon')",11
"('im', 'reach')",5
"('hand', 'im')",7
"('im', 'look')",16
"('im', 'law')",6
"('actually', 'fall')",3
"('fall', 'law')",3
"('clearly', 'law')",3
"('everything', 'used')",5
"('appear', 'everything')",4
"('everything', 'moon')",4
"('everything', 'planet')",17
"('everything', 'reach')",3
"('everything', 'think')",17
"('actually', 'everything')",11
"('everything', 'look')",8
"('quickly', 'used')",3
"('planet', 'quickly')",6
"('quickly', 'think')",3
"('assume', 'used')",3
"('appear', 'assume')",4
"('assume', 'moon')",3
"('assume', 'planet')",16
"('assume', 'think')",9
"('assume', 'hand')",3
"('actually', 'assume')",4
"('assume', 'look')",7
"('exciting', 'moon')",4
"('exciting', 'planet')",4
"('exciting', 'would')",4
"('moon', 'used')",3
"('think', 'used')",11
"('appear', 'moon')",9
"('appear', 'planet')",26
"('appear', 'hand')",4
"('actually', 'appear')",5
"('appear', 'look')",6
"('appear', 'law')",3
"('moon', 'reach')",5
"('actually', 'moon')",8
"('planet', 'reach')",9
"('led', 'planet')",3
"('fun', 'planet')",9
"('reach', 'think')",8
"('actually', 'reach')",5
"('reach', 'would')",12
"('actually', 'think')",16
"('law', 'think')",13
"('actually', 'law')",7
"('actually', 'would')",33
"('law', 'look')",5
"('fun', 'look')",4
"('led', 'would')",3
"('fun', 'would')",11
"('hole', 'planet')",26
"('earth', 'important')",5
"('earth', 'note')",4
"('cause', 'earth')",10
"('earth', 'saying')",13
"('earth', 'happened')",15
"('computer', 'important')",3
"('important', 'would')",5
"('important', 'star')",7
"('happened', 'important')",3
"('also', 'note')",5
"('note', 'star')",8
"('also', 'cause')",15
"('cause', 'computer')",3
"('cause', 'saying')",5
"('cause', 'happened')",6
"('cause', 'dip')",28
"('also', 'saying')",6
"('also', 'happened')",7
"('also', 'dip')",33
"('computer', 'happened')",3
"('saying', 'would')",14
"('saying', 'star')",18
"('happened', 'would')",12
"('dip', 'happened')",3
"('dark', 'space')",8
"('dark', 'something')",6
"('couldnt', 'dark')",3
"('dark', 'like')",10
"('dark', 'good')",3
"('comet', 'dark')",3
"('rock', 'seems')",3
"('quite', 'rock')",4
"('rock', 'space')",10
"('like', 'rock')",10
"('comet', 'rock')",4
"('matter', 'seems')",5
"('matter', 'space')",24
